City,Latitude,Longitude,Store Name,Store Type,Foot Traffic,Avg Spending Capacity,Competition Density,Population Density,Avg Income,Rating,Rent Cost
lucknow,26.8593055682772,80.80081563317196,StyleHub-69,Furniture,308,2066,42,28913,8782,3.1,439918
pune,18.429484311393768,73.87781276925487,MediCare-99,Jewelry,302,1953,15,8690,47168,2.7,231521
kolkata,22.45660819778244,88.4339267652642,MegaMart-75,Grocery,139,2620,15,27997,64550,3.5,41099
lucknow,26.86737793591769,80.98055037142774,GoldNest-90,Clothing,1936,1041,47,24284,45869,3.9,51565
lucknow,26.80217430722017,81.0837904651176,TechZone-64,Clothing,85,3963,2,25841,95266,4.4,112524
bhopal,20.800794236888272,77.73033419389382,HomeComforts-26,Jewelry,114,1080,48,1666,87849,4.3,465706
indore,21.50121793773561,78.13059955046492,HomeComforts-65,Grocery,1266,3734,23,10586,74267,4.6,59586
hyderabad,17.373118255260017,78.51198048640543,TechZone-100,Pharmacy,1016,3911,44,17516,43453,3.8,299586
patna,21.168142436647653,77.28091036227715,FreshMart-74,Furniture,1947,4593,22,7388,68046,2.7,407159
jaipur,26.88022778526514,75.85358076278861,HomeComforts-86,Restaurant,1295,318,18,21676,18020,3.6,13717
mumbai,18.907828278230564,72.79928767681729,TechZone-94,Grocery,773,4504,4,28367,81533,3.1,171712
indore,21.500765911303617,78.12880903347643,Foodies-48,Furniture,860,2457,42,26650,7657,4.9,245047
kolkata,22.548044044728023,88.45843153138014,GoldNest-91,Furniture,552,1734,31,23959,97588,3.8,190972
patna,21.167457012388983,77.28073948963217,FreshMart-70,Grocery,1937,4035,39,20177,18927,3.8,97329
lucknow,26.933989295429644,81.07986603587399,HomeComforts-69,Supermarket,433,1812,13,14184,15633,4.5,415174
bhopal,20.80157287819252,77.72996102152344,TechZone-13,Supermarket,1983,957,30,4459,29717,2.7,377823
bangalore,12.861665208475202,77.50730447375553,TechZone-23,Furniture,670,1440,35,16662,54314,4.1,206562
lucknow,26.919874596605453,81.09335868922034,GoldNest-78,Supermarket,1544,1920,8,26832,42976,4.5,114200
bhopal,20.800783644725836,77.73053409839085,FreshMart-20,Grocery,1003,1749,38,24636,90724,3.9,369976
pune,18.671671958575505,73.88557708359976,FreshMart-47,Jewelry,630,142,23,11921,28593,4.2,281289
jaipur,26.812269352517088,75.81429049284998,GoldNest-19,Supermarket,1373,4448,32,7376,33036,2.7,38792
mumbai,19.080991271705933,72.90640677246833,MediCare-44,Pharmacy,834,4923,4,13007,96162,3.4,287483
surat,21.07535816379684,77.60914521575829,GoldNest-59,Restaurant,637,3718,31,14917,52849,4.8,51581
hyderabad,17.518483321539314,78.55596450629524,Foodies-4,Jewelry,561,4480,34,11192,48619,3.6,156044
surat,21.07644677510094,77.61010101429132,Foodies-63,Supermarket,1843,4997,36,9296,18148,3.3,329435
patna,21.16754664342909,77.28113811785545,MegaMart-38,Furniture,630,4175,42,12440,20274,3.5,306300
bhopal,20.800783492709712,77.72942665982778,MediCare-47,Pharmacy,1883,3941,34,13190,22541,4.8,26949
indore,21.501088348910343,78.12975812209072,GoldNest-4,Clothing,934,2950,20,28468,12737,4.6,424022
ahmedabad,23.111967414227014,72.64188369575066,HomeComforts-35,Furniture,502,3621,35,9715,86166,3.3,231432
hyderabad,17.569145916498066,78.62348618450477,MegaMart-96,Furniture,1122,528,45,23224,23488,3.1,99523
lucknow,26.967243965089427,81.07615891627259,FreshMart-91,Grocery,642,2233,45,10699,69467,2.6,427323
surat,21.076316774505894,77.61045121235873,MediCare-74,Pharmacy,1698,2475,14,8787,90902,3.7,105295
jaipur,26.803386551038063,75.98041107315001,MediCare-51,Grocery,1715,1039,19,7303,79965,4.4,362330
bhopal,20.80132510431104,77.72970566106697,GoldNest-53,Pharmacy,688,1689,3,19617,97988,3.2,351767
indore,21.49968642895909,78.12887667329784,TechZone-55,Restaurant,550,906,34,13457,43893,4.8,398175
chandigarh,20.903407389283966,77.71760494354163,FreshMart-18,Supermarket,1777,253,37,19029,85579,3.0,169911
kolkata,22.65570240977051,88.3619232713514,MediCare-39,Electronics,1603,509,33,21263,21659,4.4,198809
chennai,13.01175401053593,80.29351427088078,MediCare-58,Jewelry,130,939,19,1244,16077,4.6,162194
mumbai,19.178703091365186,72.78294856029791,MediCare-76,Jewelry,1697,3020,9,1295,62734,4.7,438277
bhopal,20.801844726763942,77.73020672807583,FreshMart-38,Clothing,1467,3362,34,15081,88759,2.7,378926
chandigarh,20.90431351055485,77.71825321416989,MegaMart-39,Furniture,705,3813,17,12892,15420,3.7,214525
hyderabad,17.432527650049515,78.53746024197011,MediCare-21,Grocery,1594,1037,6,17036,87654,2.6,239303
lucknow,26.810510276543948,80.84470103334993,TechZone-94,Electronics,646,3895,41,4428,45209,4.3,162337
kolkata,22.625555931048407,88.39974134874794,MegaMart-44,Furniture,211,3129,31,3678,29070,2.5,496059
chennai,13.063820838012589,80.26925182944213,MediCare-54,Electronics,1954,1859,23,21764,75004,4.9,195356
patna,21.16849291142757,77.28047506089715,MediCare-26,Electronics,1629,2922,14,22721,55254,2.8,21505
surat,21.07659729767113,77.6099936688741,TechZone-9,Grocery,1586,3738,4,8199,27485,4.2,183533
chandigarh,20.903446622596118,77.71776445913866,StyleHub-45,Supermarket,1701,4942,49,25826,47038,4.1,176131
pune,18.56099542285524,73.82825054761197,Foodies-52,Electronics,1932,3405,37,3275,26642,4.4,341751
chennai,12.883578544868309,80.26452620054977,StyleHub-54,Pharmacy,920,909,42,23826,50233,4.0,359026
lucknow,26.93166276486375,80.90061952206061,FreshMart-28,Grocery,463,1985,18,29020,42682,4.4,276225
patna,21.167783101155845,77.28091503938317,Foodies-80,Supermarket,1515,2776,31,19734,36976,4.8,200884
surat,21.07507843024036,77.60956444065123,Foodies-50,Supermarket,1707,4305,30,22199,58564,3.9,485496
patna,21.168137002087256,77.27949621117371,Foodies-4,Supermarket,921,3201,9,4774,94468,3.9,47163
chennai,13.173679339689086,80.1733947544145,HomeComforts-36,Clothing,1618,4893,16,22958,42326,3.7,414628
bhopal,20.801663267374813,77.73092861384114,MegaMart-97,Restaurant,1376,292,14,19476,33771,3.5,127251
mumbai,18.973170098966744,72.83592551106912,GoldNest-83,Pharmacy,1173,3299,20,28110,86010,4.1,184135
ahmedabad,23.140759416186487,72.5725496608995,FreshMart-16,Jewelry,1590,1858,40,9163,24857,2.6,437378
chennai,13.054508869341298,80.1621685737716,TechZone-18,Clothing,1227,3973,40,5742,59935,4.3,430506
bhopal,20.802281280966994,77.73092272725805,FreshMart-13,Restaurant,1814,1907,43,16152,73017,4.8,365809
surat,21.075385740901567,77.61007774563464,HomeComforts-38,Furniture,312,3126,35,11014,70979,4.7,169532
indore,21.501341614662717,78.12962309221848,StyleHub-84,Grocery,1475,3383,11,22870,12000,3.4,405519
indore,21.50049774397456,78.12962115553837,MegaMart-88,Clothing,1077,777,34,6899,75205,4.9,64428
jaipur,26.80932521811593,75.79096899448679,MediCare-13,Pharmacy,570,4391,49,20519,5493,4.4,463062
delhi,28.754396524023544,77.04384548449599,Foodies-32,Pharmacy,1240,3072,30,11888,96696,5.0,341142
mumbai,18.982960700980907,72.83726600501659,HomeComforts-100,Jewelry,1544,3819,13,16638,73238,3.1,405490
mumbai,19.18261958856909,72.860083167473,MediCare-94,Electronics,1435,4686,48,2832,32360,4.9,368779
kolkata,22.542380657502385,88.48975776309689,Foodies-62,Clothing,1787,4435,50,15515,34393,2.6,312031
patna,21.16714933737313,77.28021525467176,StyleHub-10,Furniture,1711,2684,23,16856,73510,2.9,119732
chennai,13.023359113864947,80.20616510112599,HomeComforts-4,Jewelry,1944,3661,49,2271,37029,3.2,214150
jaipur,26.96574591691373,75.8827700045456,GoldNest-23,Furniture,1112,2708,49,19481,89418,3.1,355002
chennai,12.918146603090872,80.2543285349641,Foodies-75,Furniture,1250,2737,14,26129,91825,3.1,43784
patna,21.168608813255734,77.27991863734397,FreshMart-14,Supermarket,1159,1419,45,27773,15764,4.1,383793
pune,18.661848293038,73.93355803051546,GoldNest-51,Pharmacy,938,2270,30,1461,59285,4.4,278872
delhi,28.754548854291617,77.25289654068236,GoldNest-64,Electronics,1942,3952,47,19285,19414,3.0,51464
hyderabad,17.483712417597022,78.60327620375605,Foodies-14,Furniture,1651,1723,36,6945,70334,4.7,161124
ahmedabad,23.092642554057722,72.6142457893639,FreshMart-42,Supermarket,1295,1940,13,25231,75270,2.5,432995
patna,21.1681239362252,77.28048855231842,GoldNest-27,Grocery,156,2990,31,20515,75771,3.6,280635
bhopal,20.80084048633782,77.7309990327887,HomeComforts-59,Grocery,1901,3487,35,1650,98772,4.6,201839
lucknow,26.887550819912,80.91401459563035,StyleHub-43,Jewelry,288,3365,24,14680,19349,2.8,119085
chennai,13.132216485102255,80.21724140395648,MediCare-88,Furniture,1717,4654,16,26618,18570,3.6,244968
patna,21.168421943542803,77.28032542658994,GoldNest-39,Pharmacy,828,1717,28,14752,93203,4.1,452896
hyderabad,17.217375437363184,78.54407987956961,StyleHub-75,Grocery,1366,1801,50,10356,20408,4.4,382175
bangalore,12.948551025022248,77.6753662526341,Foodies-58,Clothing,1634,274,43,13562,34052,4.1,57042
chandigarh,20.9034811300371,77.71695364754724,MegaMart-8,Clothing,465,2970,50,3022,8073,3.2,232795
mumbai,19.209769689090628,72.83909390587571,StyleHub-50,Restaurant,125,2823,22,16950,69352,4.2,461041
bhopal,20.80176589985904,77.73046210754985,MediCare-67,Pharmacy,1328,2626,12,6445,72728,3.8,280012
hyderabad,17.3739312756787,78.37514203932255,Foodies-46,Supermarket,1706,3103,31,16449,61439,4.0,128257
indore,21.501574203451582,78.12965366496253,MediCare-28,Pharmacy,764,1527,48,27118,41863,3.9,348832
delhi,28.41424109905202,77.270460388282,TechZone-39,Supermarket,1637,2660,41,8803,54583,3.7,292214
surat,21.076535493254955,77.60938963337233,StyleHub-94,Clothing,380,4257,13,24715,30577,4.3,75175
indore,21.499700535920883,78.12983655299783,HomeComforts-39,Grocery,1526,2072,3,11463,21641,3.3,431818
bangalore,12.882121546993229,77.68270789480015,Foodies-57,Electronics,177,465,18,17502,56163,4.3,292871
mumbai,19.074618246009464,72.87598812587208,MegaMart-35,Supermarket,1726,2915,35,4836,44658,3.6,275314
pune,18.691242889343364,73.96779264489948,MegaMart-78,Pharmacy,231,733,19,22110,34113,4.6,426347
chandigarh,20.903423257876565,77.71637143731287,TechZone-44,Supermarket,823,979,16,15243,27408,3.6,330440
surat,21.075812546118215,77.60934523714334,GoldNest-23,Pharmacy,1143,2789,10,10240,63800,4.5,13288
chennai,13.041739526686284,80.15087361294638,FreshMart-45,Jewelry,1394,4346,27,20016,30003,3.4,140163
hyderabad,17.225076340838903,78.54195878879443,HomeComforts-1,Pharmacy,301,2245,5,14218,47164,3.3,362462
chandigarh,20.90526358212756,77.71811715042206,Foodies-43,Grocery,194,3038,25,9099,34794,3.0,386065
pune,18.58579503238754,73.95943148807933,MediCare-49,Clothing,903,3631,34,23613,39950,4.9,472559
chennai,13.043357465730969,80.24996365588669,StyleHub-80,Restaurant,1552,2270,26,17479,46018,3.9,332356
surat,21.076474053613584,77.60958389743779,StyleHub-2,Electronics,1330,1709,18,19119,34496,3.7,474692
bangalore,13.13032903835368,77.58849849409195,StyleHub-27,Grocery,243,1279,21,16169,93613,3.4,310106
lucknow,26.78880168421204,80.85160242431941,FreshMart-69,Clothing,1639,3543,15,12238,53341,3.9,447238
surat,21.076512894052232,77.61076375661017,Foodies-49,Pharmacy,1784,1503,7,10591,76701,2.8,295113
patna,21.16843577412208,77.27974460596701,Foodies-32,Furniture,606,278,9,22442,77812,3.4,292285
delhi,28.448836934048725,77.22587721110598,MegaMart-28,Clothing,1697,4436,46,19865,31115,4.8,270464
surat,21.07603831499199,77.60995909719823,GoldNest-12,Electronics,1118,2328,38,15393,98715,4.4,11795
surat,21.07576276795337,77.60957840638754,GoldNest-30,Electronics,1783,1111,30,1105,14270,4.1,142244
bangalore,12.88147200054175,77.5669676409256,TechZone-84,Furniture,817,3716,12,9241,5578,4.4,137773
kolkata,22.482902075047782,88.30488364242017,FreshMart-31,Clothing,920,885,37,11005,16290,3.2,107788
hyderabad,17.2745700042179,78.31997742235633,MediCare-60,Grocery,417,3144,27,11450,10515,4.9,255114
hyderabad,17.544111505813184,78.29993080083398,FreshMart-37,Furniture,1791,1753,21,6132,20126,2.7,141005
surat,21.075572023679648,77.61078854615937,MediCare-46,Jewelry,1863,2679,24,29682,23518,4.9,117963
lucknow,26.815462280231426,81.01525524022352,MegaMart-76,Jewelry,1826,2424,5,28723,62857,4.5,370111
chandigarh,20.90408899506511,77.71689124515846,FreshMart-71,Restaurant,1725,3408,21,9888,20303,3.6,317231
bangalore,12.977046960244254,77.46221030943079,FreshMart-29,Pharmacy,484,3434,2,23034,8493,2.8,92352
jaipur,26.957391483084653,75.93196129465296,MegaMart-64,Furniture,413,1570,44,26372,70008,4.5,482062
indore,21.50161888679534,78.12980545012252,GoldNest-84,Jewelry,1068,4518,22,28509,94397,2.8,261197
lucknow,26.87894083135772,80.86073137912781,MegaMart-64,Pharmacy,1788,1090,16,22093,20132,3.9,119321
kolkata,22.64188160062952,88.37494313945601,MediCare-17,Furniture,932,3413,29,22441,39613,3.2,396985
bangalore,13.116292388281487,77.66874316919144,StyleHub-13,Electronics,1165,1522,2,26426,20278,2.7,250911
hyderabad,17.307218389524483,78.61448216644841,TechZone-78,Clothing,1681,3761,1,26301,47854,3.3,36220
mumbai,19.0674972616661,72.87076973104288,MediCare-21,Supermarket,400,1361,50,11239,63018,3.4,433642
mumbai,18.953582873520148,72.78956632883714,Foodies-10,Restaurant,1926,3515,37,24785,65278,3.8,227432
chandigarh,20.904389827662364,77.71721209667776,Foodies-9,Jewelry,1742,2823,34,24852,35772,3.9,236292
kolkata,22.72538035578844,88.39686355441484,MegaMart-72,Electronics,1809,1850,36,25519,65124,3.7,191604
kolkata,22.618535014040113,88.40420695059186,StyleHub-54,Pharmacy,1187,3647,23,23751,38547,3.2,311826
ahmedabad,23.135439913684934,72.51671379852151,StyleHub-48,Electronics,1235,2395,22,16234,6595,4.5,32140
indore,21.50082815051005,78.12932933158866,MegaMart-50,Supermarket,890,810,4,3295,74759,5.0,314974
delhi,28.60020249610212,77.28366001837921,MediCare-72,Restaurant,867,898,40,8020,6355,2.8,276272
pune,18.55785903844841,73.82850618268793,HomeComforts-43,Jewelry,780,4984,11,26383,90258,2.5,292007
chennai,13.082023956513085,80.26687532645748,HomeComforts-25,Furniture,1581,1608,20,12822,63077,3.1,89995
bhopal,20.80112668727485,77.730515628758,GoldNest-64,Electronics,1181,470,32,26006,42094,3.9,364830
jaipur,26.771835560529503,75.76309270480341,GoldNest-70,Supermarket,1973,4452,12,19497,71696,4.3,30165
bangalore,13.11655266912666,77.53969044688033,MediCare-69,Clothing,615,1919,6,10306,58359,4.0,173974
lucknow,26.97493701198448,81.03329246503057,FreshMart-29,Grocery,728,3810,27,12347,77931,3.7,337143
hyderabad,17.44251239272395,78.57947075440144,MediCare-1,Electronics,650,1024,28,24491,24748,3.1,119471
patna,21.167710526472483,77.28112713816485,MediCare-40,Supermarket,1725,1482,23,25465,25362,3.1,91531
bangalore,13.039280061631553,77.63486250476335,StyleHub-62,Electronics,465,3672,11,6548,98928,2.7,23423
surat,21.076267237287315,77.61081129049693,StyleHub-24,Grocery,335,2239,43,8985,9116,4.7,150208
chandigarh,20.90389607044497,77.71772242351625,GoldNest-26,Supermarket,302,3543,20,17868,16647,4.5,90026
hyderabad,17.498359977836824,78.64857178878854,MegaMart-5,Supermarket,383,4887,30,21918,64039,3.9,113972
indore,21.50152008744699,78.12881894980292,TechZone-58,Clothing,1550,3979,45,16365,22350,4.1,328957
chandigarh,20.90474354806981,77.71686194805109,GoldNest-12,Jewelry,190,3838,47,12854,54645,4.3,462575
hyderabad,17.405118373997073,78.38272346592242,Foodies-69,Jewelry,1676,3470,26,2342,97926,4.0,439220
chandigarh,20.90399637315484,77.71768350434918,FreshMart-44,Electronics,372,1147,7,14273,23474,4.6,310607
chennai,12.876220147646581,80.21689447317677,StyleHub-5,Electronics,528,2787,31,17309,76208,4.8,333964
ahmedabad,23.157690076531917,72.55375502639086,FreshMart-92,Grocery,1061,4341,25,29563,93885,2.7,326966
pune,18.52455772483171,73.97895605427482,MegaMart-85,Clothing,915,3322,43,7663,44788,4.3,100185
surat,21.07569428269477,77.60953268619245,GoldNest-36,Furniture,524,3633,9,1559,51582,3.4,249776
pune,18.650468757389444,73.8883435513714,GoldNest-92,Restaurant,1706,1120,4,29213,48024,2.9,433985
hyderabad,17.449270906425184,78.53565244951987,MediCare-4,Clothing,962,4636,39,4870,47266,4.5,300073
delhi,28.80210890845916,77.25908659709218,FreshMart-69,Restaurant,748,2647,33,8099,54588,2.6,409746
surat,21.07626131799312,77.61030712884903,TechZone-92,Pharmacy,1844,684,10,17992,53251,3.9,459034
kolkata,22.580109226753496,88.46228705513555,MediCare-27,Jewelry,1216,3161,7,10441,84362,3.1,290379
delhi,28.55208912909182,76.87588357258791,TechZone-75,Furniture,1802,4562,7,21549,47262,4.7,285637
bhopal,20.80220209911828,77.73112163757406,MegaMart-75,Restaurant,625,1363,15,7559,26967,4.9,261611
surat,21.074879656021952,77.6103020807447,MegaMart-70,Supermarket,1229,1799,28,12375,38170,2.8,139325
lucknow,26.801744080122205,81.05444579208049,HomeComforts-7,Supermarket,611,4535,14,29027,99284,4.9,191806
hyderabad,17.489375008316095,78.26957803916525,MegaMart-88,Clothing,1578,4941,4,10469,35578,4.8,382844
ahmedabad,23.12159476767348,72.54580967309856,StyleHub-76,Jewelry,820,930,7,21182,60487,4.1,198655
mumbai,19.026657928478226,72.89058242503263,TechZone-30,Furniture,216,2030,32,23517,44050,3.3,346639
ahmedabad,23.19355394457808,72.57894999753935,MediCare-24,Supermarket,1247,2164,11,18193,80899,2.8,418693
indore,21.50151403365064,78.129321111076,HomeComforts-37,Restaurant,1237,4249,20,16249,16631,3.8,114091
patna,21.1680956980138,77.28065164648352,TechZone-10,Furniture,186,1041,47,17573,23137,3.3,431043
jaipur,27.00065969879129,75.91278621474329,MegaMart-28,Pharmacy,800,3231,26,5265,50496,4.4,450904
bangalore,12.856882064082583,77.71987276364375,MediCare-25,Supermarket,1702,4834,20,8303,32658,4.7,222269
ahmedabad,23.11669714517354,72.63535561511948,Foodies-35,Clothing,1362,1299,38,11186,65753,2.7,320874
bhopal,20.801812653406294,77.73086436100648,HomeComforts-72,Electronics,223,4980,13,14950,90434,3.3,187932
chennai,12.955154712826673,80.19211153062012,HomeComforts-36,Clothing,1810,680,3,2674,65548,2.8,118376
jaipur,26.896057277483937,75.99487145657619,Foodies-32,Electronics,144,280,27,27753,70836,3.2,305286
bangalore,13.12311189472716,77.56615017978503,MegaMart-48,Furniture,829,1090,44,12651,98378,3.3,105464
indore,21.50057185177897,78.1307253575568,StyleHub-35,Furniture,1113,4942,5,25395,62721,3.3,433114
delhi,28.630219657112523,76.88986128279387,FreshMart-100,Restaurant,1097,4378,29,23683,41796,4.8,153028
chennai,13.184240594509356,80.22711944886716,FreshMart-54,Pharmacy,1600,1582,24,7372,24919,4.4,229376
mumbai,19.22664463601471,72.80794303808929,HomeComforts-19,Restaurant,700,2203,5,27527,54972,4.4,440580
indore,21.499959986083848,78.1306565966374,HomeComforts-91,Grocery,507,963,7,10777,92717,4.2,377630
pune,18.679710846216622,73.8357702844893,FreshMart-6,Pharmacy,716,4563,12,13916,7787,4.7,249689
bhopal,20.80164408162788,77.7293784767327,TechZone-91,Supermarket,851,4741,13,2997,49665,2.6,317621
pune,18.471113045381358,73.75500790782112,StyleHub-77,Clothing,184,3884,33,24984,6674,3.7,368684
pune,18.53903938505754,73.99098839158691,HomeComforts-41,Clothing,538,1584,28,27945,55001,3.3,64484
mumbai,18.916203738055565,72.77808438422667,MegaMart-99,Supermarket,1534,622,2,4174,55480,3.3,428048
lucknow,26.96678667130255,81.06090469216655,MegaMart-66,Supermarket,104,4662,20,10537,28848,3.9,122383
indore,21.500313666107147,78.1301649168096,StyleHub-81,Supermarket,1682,1526,29,6074,59148,4.2,120984
pune,18.48977532700646,73.84731697574203,Foodies-11,Clothing,1054,1082,13,21826,55895,3.5,135918
lucknow,26.934777213859423,80.84948203557619,TechZone-51,Jewelry,87,1109,5,25029,66312,3.1,345937
chennai,13.039865482271624,80.2349798339002,HomeComforts-55,Grocery,120,1502,46,1743,48010,4.1,63490
